"","seqnames","idx","start","end","Log2FC","FDR","MeanDiff"
"26811","chr10",4398,89086500,89086999,1.27971185845464,0.0167513380094841,0.0350955548636187
"135706","chr22",1209,30273000,30273499,1.02963135091439,0.0167531663590475,0.0214524926596046
"55767","chr13",1297,46354500,46354999,0.705801663664174,0.0167551593354744,0.0288562964932058
"5618","chr1",4198,37859500,37859999,-0.289394593748116,0.0167789634801948,-0.0914075112495049
"27752","chr10",5094,98323500,98323999,1.54879461336401,0.0167789634801948,0.0056473668429347
"201149","chr8",6121,144768000,144768499,1.50309013309048,0.0167868636339093,0.021910168677729
"80757","chr17",151,1203000,1203499,0.536130226983865,0.0168009846383791,0.0626959003859325
"91412","chr17",8127,78124500,78124999,-0.328641363892313,0.0168009846383791,-0.0522744945385325
"49161","chr12",8400,76186000,76186499,-1.84202693821743,0.0168227609322554,-0.0160644689580789
"59214","chr14",6167,34356000,34356499,-2.31594445636558,0.0168227609322554,-0.0113492100249271
"115636","chr2",4793,96119500,96119999,2.5441315246428,0.0168227609322554,0.0117906281639279
"121244","chr2",8677,196234000,196234499,-1.49692067216661,0.0168227609322554,-0.0210462401119023
"122657","chr2",9677,218333000,218333499,-0.477367633579351,0.0168227609322554,-0.0726086880603663
"168602","chr5",10113,172082000,172082499,-2.27935786540365,0.0168227609322554,-0.0116847778014173
"77365","chr16",3832,66594500,66594999,2.10833070753713,0.0168242123131099,0.0110203363800471
"163842","chr5",2832,95261500,95261999,-0.320833920855412,0.0168302321056712,-0.0991967649412277
"61096","chr14",5404,68906000,68906499,-1.41345979230864,0.0168312371268832,-0.012939401730389
"78241","chr16",7996,72932500,72932999,-2.59978853710868,0.0168312371268832,-0.010962659925264
"75817","chr16",2677,30473500,30473999,-0.541490485513514,0.0168325224900618,-0.0578997690643895
"54872","chr13",676,31955500,31955999,-0.716160476936696,0.0168581692394486,-0.0374863791388858
"33076","chr11",1568,16986500,16986999,2.24167899101324,0.0168676528996908,0.0134727037702297
"77249","chr16",7957,60189000,60189499,-2.11970733542733,0.0168676528996908,-0.00761036907819573
"116818","chr2",5628,109215000,109215499,1.68758098522933,0.0168904163429849,0.0164164095029105
"28267","chr10",5491,102456000,102456499,0.934196563812599,0.0168976801791817,0.0236863623568785
"77760","chr16",4135,67998500,67998999,-0.842221565779404,0.0168976801791817,-0.0413353944581087
"965","chr1",677,6747500,6747999,1.38960480887704,0.016903892595695,0.0166665769801891
"95364","chr18",1572,48873500,48873999,0.454098178309833,0.0170387059247963,0.0253178024861904
"67591","chr15",1727,59002000,59002499,-0.733489423084015,0.0170446677916466,-0.0189554141379161
"77558","chr16",3988,67394000,67394499,-0.881315988697,0.0170446677916466,-0.030849896048263
"78872","chr16",4956,82200000,82200499,-1.0966680187689,0.0170446677916466,-0.0310999246830679
"96268","chr18",2243,68838000,68838499,-1.57065068706192,0.0170446677916466,-0.0172932283940711
"146436","chr3",5205,125154500,125154999,0.595359096804933,0.0170446677916466,0.0345342437831019
"181669","chr6",8539,162204000,162204499,-1.38968994217081,0.0170446677916466,-0.0106440586936255
"99320","chr19",1732,6997500,6997999,-0.720970306623679,0.0170458564022537,-0.0315742814834247
"166177","chr5",4517,140132000,140132499,1.5601806839554,0.0170458564022537,0.0168081140728129
"97844","chr19",638,1942500,1942999,-0.458839191568267,0.0170510318100521,-0.0402744878696683
"116758","chr2",5586,108588000,108588499,-0.566753519698939,0.0170510318100521,-0.0514369531259568
"16393","chr1",11994,201713500,201713999,0.613740316161396,0.0170839587908215,0.0440386244399807
"71868","chr15",4805,99486000,99486499,1.43022744941939,0.0170839587908215,0.0142123493464338
"48762","chr12",4390,68368000,68368499,-0.335506192035104,0.0171151535366842,-0.0583073311233362
"13210","chr1",9758,156905500,156905999,1.4118761551655,0.0171415914291713,0.0158255855429335
"129334","chr20",3145,47768000,47768499,0.393269371819179,0.0171415914291713,0.0220648770559986
"103813","chr19",5164,35306000,35306499,1.29448146857367,0.0171432828955568,0.0299638136508976
"203246","chr9",1511,72305000,72305499,-0.296678400766862,0.0171432828955568,-0.116635223412556
"55763","chr13",1293,46341500,46341999,-0.649448361272784,0.0171459538438554,-0.0585576191398351
"174799","chr6",3641,36827500,36827999,1.38202920926782,0.0171771855390966,0.023627193894817
"160589","chr5",617,32207000,32207499,-0.366966632798331,0.0171946727458334,-0.0608571542778626
"140885","chr3",1270,31227000,31227499,-0.351977812572992,0.0172207231702567,-0.0626158313422826
"122098","chr2",9270,207423500,207423999,-1.29030545742575,0.0172320640988421,-0.0117887545334677
"37542","chr11",4806,67283500,67283999,-0.425393612080685,0.0172391985773312,-0.0559239745020844
"168081","chr5",5891,160333500,160333999,1.16363034654781,0.0172441008056758,0.0349370463651423
"202566","chr9",1004,35258000,35258499,-0.93284530117668,0.0172605035948341,-0.0200173342975962
"103779","chr19",5142,35223000,35223499,-0.777903364248712,0.017262330584923,-0.0378205942066612
"29167","chr10",6097,113179500,113179999,-0.627054851677473,0.0172630287340591,-0.0440130633550455
"87948","chr17",5595,50918000,50918499,-0.424047610421543,0.0172630287340591,-0.0700652704506896
"88638","chr17",6118,59838000,59838499,1.28888340793565,0.0172630287340591,0.0192221712608966
"134054","chr21",1838,46621500,46621999,-1.40645343733366,0.0172737567912407,-0.0214618536988584
"196837","chr8",3145,81081500,81081999,-1.35455201484979,0.0172737567912407,-0.0197426806559903
"14205","chr1",10478,165632000,165632499,0.694305518180607,0.0173021879715377,0.0229363379833187
"22296","chr10",1134,22230500,22230999,-1.32806642775381,0.0173061120493755,-0.0198773985074098
"162496","chr5",1905,69106000,69106499,-0.933176304514143,0.0173061120493755,-0.0284063992122828
"112826","chr2",2787,47905500,47905999,-0.502564931311124,0.0173118010678263,-0.0418306969321751
"22868","chr10",1547,29687500,29687999,-0.722528806326708,0.0173143521362172,-0.0380159660994266
"121143","chr2",8622,195642500,195642999,-1.15329507741523,0.0173199568821314,-0.0148661169932616
"28384","chr10",5573,102776000,102776499,0.433406033823534,0.0173234638208037,0.041174890385715
"20161","chr1",14767,244049500,244049999,-0.593161175628618,0.0173251791734815,-0.045372116276355
"87329","chr17",5127,48048500,48048999,-0.654513704727563,0.0173401482736119,-0.0570302845627136
"202553","chr9",991,35112000,35112499,0.535802369513282,0.0173401482736119,0.0447857794417218
"194158","chr8",1325,28617000,28617499,0.657205241200861,0.0173416142893065,0.0221621221741432
"104748","chr19",5888,40610000,40610499,0.327961766790923,0.0173525934542793,0.0607698891395629
"115054","chr2",4373,84857000,84857499,-0.436480576075047,0.0173585543012098,-0.0341616091926979
"59359","chr14",779,35375500,35375999,0.897434240878555,0.0173600829638183,0.0251950455223607
"27058","chr10",4582,92292000,92292499,1.31050048390046,0.0173657921573821,0.0190685199030022
"130512","chr20",3966,57709500,57709999,0.74575628870027,0.0173997077134356,0.0270535683761873
"79766","chr16",5591,88238500,88238999,0.792603297241224,0.0174066040046427,0.0284452200326908
"199885","chr8",5231,133890500,133890999,-0.416646449205634,0.0174066040046427,-0.0745814842134018
"194757","chr8",1746,37948500,37948999,-0.671757922415891,0.0174417740198978,-0.0507890554782773
"170834","chr6",684,10404000,10404499,0.470994284195203,0.0175104870327915,0.0297349822796984
"109757","chr2",588,11711500,11711999,1.06572288122627,0.0175154055233682,0.0166555308321444
"11652","chr1",8577,150565500,150565999,1.23974802637451,0.0175216724285013,0.0269173970251946
"43822","chr12",847,8027000,8027499,-0.431253169054298,0.0175309525146832,-0.0445325869728159
"25152","chr10",3209,71638000,71638499,-0.247869891933055,0.0175340182781423,-0.108900104463364
"174671","chr6",11556,36515000,36515499,-3.89719214327368,0.0175362800987027,-0.0062138634815533
"215520","chrY",128,7542000,7542499,-3.94486799975521,0.0175362800987027,-0.00688436668387406
"17866","chr1",13105,212596500,212596999,0.905833712965171,0.0175474958921656,0.0216122167775349
"78219","chr16",7168,72847500,72847999,-4.14919067111923,0.0175531472411852,-0.0120371572743428
"65669","chr15",5535,35039000,35039499,-3.77647024782277,0.0175608728916462,-0.0102885978389707
"199212","chr8",8461,127444500,127444999,-3.53426754893527,0.0175608728916462,-0.00859839887262268
"41121","chr11",7380,117818000,117818499,0.564558810819233,0.0175725930557099,0.0303650326787776
"177262","chr6",5445,95577000,95577499,-0.550776848693647,0.0175789637373336,-0.065273910095852
"121217","chr2",13642,196163500,196163999,-3.37099227757444,0.0175908150947676,-0.0080506518099294
"129213","chr20",3063,47181500,47181999,0.967331881543991,0.0176077480845026,0.0183107646365424
"150302","chr3",9696,186104000,186104499,3.1587798467821,0.0176077480845026,0.010808367132979
"180242","chr6",12062,144835500,144835999,-2.97324525371971,0.0176116300375662,-0.00847702136010439
"163784","chr5",2801,94595500,94595999,-1.04915828132593,0.017614353456453,-0.0157060735428094
"122203","chr2",9353,208172500,208172999,1.25126088859218,0.0176266873328302,0.0235055362154387
"175592","chr6",4231,43367500,43367999,0.754358993076293,0.0176266873328302,0.0349711524139891
"138741","chr22",3449,49983500,49983999,1.24115886775909,0.0176324098861043,0.0198790812156646
"101277","chr19",3250,14375000,14375499,-0.335341096749075,0.017632922494912,-0.127745292485829
"109056","chr2",67,6865500,6865999,0.50096281182272,0.017632922494912,0.0716979800828909
"192587","chr8",175,8244500,8244999,-0.363649339063939,0.017632922494912,-0.0724854941871964
"93614","chr18",345,6414500,6414999,0.543835166941991,0.0176609272583731,0.06659096053288
"24993","chr10",3092,70576000,70576499,0.423089296553633,0.0176627063217022,0.0477150802663276
"26047","chr10",3857,78973500,78973999,0.43603735415741,0.0177126025453412,0.0444282673872597
"62916","chr14",3368,90758000,90758499,0.494161415096941,0.0177230142792622,0.0361432306936996
"52435","chr12",6957,121026500,121026999,0.776545163613602,0.017747533670765,0.0152319468737304
"166759","chr5",4932,143404500,143404999,-0.389522391357624,0.017747533670765,-0.0667650610054711
"194389","chr8",1483,30081000,30081499,-0.990737876546667,0.017747533670765,-0.0285783459352009
"157971","chr4",4414,143513500,143513999,0.264994138017561,0.0177491951564107,0.0821203967311324
"13601","chr1",10038,160006000,160006499,1.17665828104668,0.0177546017121966,0.0112393594446083
"55215","chr13",912,40613500,40613999,-0.855135298120722,0.0178007270964888,-0.0305709091996188
"47017","chr12",3129,52860000,52860499,-0.751138272008867,0.017818632744954,-0.0295223501544176
"180444","chr6",8944,148682500,148682999,-1.13001706882892,0.017818632744954,-0.013213487636724
"29665","chr10",6447,119682000,119682499,0.766588518684838,0.0178231116207476,0.0459418566401381
"107049","chr19",7645,49210000,49210499,0.515412216212804,0.0178663299040288,0.0236780227219699
"135793","chr22",1275,30615500,30615999,0.651869783609949,0.0178663299040288,0.0400009553376587
"171275","chr6",991,13253000,13253499,-0.900482831296304,0.0178875577141834,-0.0405833395215359
"65393","chr15",106,31004000,31004499,-1.07939892434913,0.0178892005563309,-0.0233968365285738
"12573","chr1",9263,155001500,155001999,0.362020887183233,0.0179210001465975,0.0639530557384793
"37938","chr11",5093,68839000,68839499,0.387164260148782,0.0179210001465975,0.0649207444436319
"4278","chr1",3163,27885000,27885499,-0.361991442162761,0.0179581151049398,-0.0506131385191819
"92402","chr17",8863,81481500,81481999,0.418361060963124,0.0180001588827779,0.0229536748770138
"122351","chr2",9449,215793500,215793999,0.760666295243169,0.018002230216089,0.0405378189404896
"81440","chr17",638,3916500,3916999,-0.366496586646376,0.0180083542838495,-0.0688808701948046
"106796","chr19",7436,48584000,48584499,0.376540073301504,0.0180083542838495,0.0694128719754481
"156034","chr4",3046,86981500,86981999,-0.390002745067683,0.0180316603683309,-0.054722137149302
"73792","chr16",1180,10619500,10619999,0.576486773838511,0.018035423180666,0.0362805073190663
"193707","chr8",997,23539000,23539499,0.806772790099996,0.0180758893367898,0.0349207075162968
"86392","chr17",4389,42760000,42760499,0.701987453387902,0.018091625014958,0.0206917610406269
"200429","chr8",7653,142376000,142376499,-1.54661639007605,0.0181100159318323,-0.0203216256079394
"207006","chr9",4268,123339500,123339999,1.21010184313507,0.0181100159318323,0.0234273430186225
"23887","chr10",2282,48574000,48574499,-0.926663488955977,0.0181360236397384,-0.0232570628272871
"118683","chr2",6944,144682000,144682499,-0.449009663286455,0.0181360236397384,-0.0603482411983403
"86852","chr17",4765,45135000,45135499,0.495748340741986,0.0181754012501875,0.0626340993518529
"99258","chr19",1685,6753500,6753999,0.262016350987724,0.0181754012501875,0.0514500583607627
"174130","chr6",3134,33410500,33410999,0.266973308017896,0.0181754012501875,0.0961188497570405
"2145","chr1",1566,16033000,16033499,0.506261565972479,0.0181980785660251,0.0334106456460083
"173885","chr6",2943,32679500,32679999,0.835657627099813,0.0181980785660251,0.0304394099907455
"11021","chr1",8114,119648000,119648499,0.383186160086413,0.0182076952974441,0.0509075484705538
"202560","chr9",998,35116500,35116999,0.427106315502256,0.0182076952974441,0.0267179808536406
"122175","chr2",9333,207770000,207770499,0.25494222640209,0.0182188368188967,0.0771686675465957
"8599","chr1",16296,84425000,84425499,-1.30468315416268,0.0182241603372951,-0.0152574985417983
"167615","chr5",5549,151745000,151745499,0.379936811722723,0.0182280771872432,0.0421049730698517
"163564","chr5",2651,88845500,88845999,-1.69372340399504,0.0182349586889759,-0.00947075393319221
"149246","chr3",7239,170356000,170356499,0.530610387676019,0.0182363605155967,0.0257755383707486
"162826","chr5",2152,76368000,76368499,0.831629177844167,0.018271614057082,0.0199676674755166
"2464","chr1",1804,17675000,17675499,1.06652072801383,0.0183040145146932,0.0275528280863519
"86088","chr17",4144,41697500,41697999,0.809212993456329,0.0183040145146932,0.0172099007115341
"105646","chr19",6543,44692000,44692499,0.505678281219327,0.0183040145146932,0.0457907266549633
"204202","chr9",2164,87722500,87722999,0.457304102238756,0.0183040145146932,0.0460576978928843
"27300","chr10",4765,95387500,95387999,0.784918975362644,0.0183080329871089,0.0238816129236962
"133993","chr21",1795,46184500,46184999,-0.558744703907954,0.0183080329871089,-0.053677375890177
"107297","chr19",7837,49865500,49865999,0.833812617953538,0.0183180717616312,0.0193140824454527
"110388","chr2",1037,24493500,24493999,-0.721929838678753,0.0183558797593654,-0.0367333193167122
"53809","chr12",7938,132482000,132482499,0.574368157782981,0.0183574661388074,0.0332194701738525
"161601","chr5",1327,55535000,55535499,0.664757145874148,0.0183574661388074,0.0272967339066085
"173346","chr6",2541,30782000,30782499,0.322168977091566,0.0183792931613012,0.0310820303219324
"204581","chr9",2434,91164500,91164999,0.38277073105819,0.0184096812678857,0.0533414007543096
"178453","chr6",6297,116616500,116616999,-1.00919873752074,0.0184224042884804,-0.0217157817702327
"181410","chr6",8358,159098500,159098999,0.990066176422775,0.0184574567732688,0.0296792894472939
"5997","chr1",4473,40393000,40393499,-1.00914398531527,0.0184729185851927,-0.0288867579636663
"122535","chr2",9582,218019500,218019999,-0.592582262446745,0.0185138359318556,-0.0464885028189757
"47562","chr12",3535,55676500,55676999,0.785996563080692,0.0185569115611214,0.027067483040233
"92238","chr17",8735,81153500,81153999,-0.699645211092218,0.0185642206707089,-0.0207024861942161
"144131","chr3",3623,62319000,62319499,-0.346577445918943,0.0185642206707089,-0.048535408095661
"184203","chr7",1487,24779000,24779499,0.572052633388299,0.0185714811693603,0.0274667548950079
"51103","chr12",5961,108857000,108857499,-0.60946248703038,0.0185866810581522,-0.0403786733956674
"140320","chr3",886,16704500,16704999,-0.932792689119933,0.0185883142389634,-0.0233278318300258
"132398","chr21",674,34030000,34030499,0.890511512539107,0.0186135369047482,0.0216002769144707
"123736","chr2",10430,231597000,231597499,0.363353740245421,0.0186326996868719,0.0564077597545281
"31599","chr11",504,2269000,2269499,0.370018940210132,0.0186845742024387,0.0493187069973111
"175434","chr6",4110,42545500,42545999,-1.07463736519732,0.0186845742024387,-0.029120314498418
"109260","chr2",213,8488000,8488499,0.79647974346164,0.0186904831056294,0.0397229521798086
"100633","chr19",2734,12365500,12365999,0.753968800692608,0.0187312301076531,0.0469048504082409
"114342","chr2",3853,69997000,69997499,1.52091381740811,0.0187312301076531,0.0145663896028562
"179178","chr6",6778,134413500,134413999,-0.909178766958027,0.0187312301076531,-0.0255481466587171
"177930","chr6",5928,109697000,109697499,0.531538358510552,0.0187430029474944,0.0127108701048256
"179278","chr6",6856,135195000,135195499,-0.601998968891541,0.0187540407416322,-0.0265151236998311
"138151","chr22",3021,44729500,44729999,1.19691864334258,0.0187655086833425,0.0248626016565933
"81271","chr17",529,2939500,2939999,-0.617083161362042,0.018778783140957,-0.0334096140244718
"121719","chr2",9006,201642500,201642999,0.593286522131494,0.0187924144737504,0.043580168640952
"67339","chr15",1559,56365000,56365499,-0.465613084925368,0.0188015473222462,-0.0508699263455306
"78725","chr16",4849,81470000,81470499,-0.512283609304858,0.0188098204327223,-0.0678278354622781
"118877","chr2",7064,149161500,149161999,-0.752921114869189,0.0188098204327223,-0.0335369900639645
"5556","chr1",4149,37477000,37477499,0.782372155739344,0.018816116099351,0.0313624925584965
"36719","chr11",4176,65181000,65181499,0.526203961836624,0.018816116099351,0.0533151354840718
"61884","chr14",2618,75145500,75145999,-0.826137665955685,0.018816116099351,-0.0253899180219431
"121493","chr2",8848,199772500,199772999,-1.43614563665292,0.018816116099351,-0.0162950201531752
"154340","chr4",1903,46981000,46981499,-1.52867558376232,0.018816116099351,-0.0168573322647278
"122059","chr2",9245,207166500,207166999,-0.321000129851305,0.0188266719021662,-0.0812701747764994
"136684","chr22",1925,37636000,37636499,0.81527313659168,0.018838520516487,0.0222523821674953
"64679","chr14",4565,103527500,103527999,0.349183104709202,0.0188401687720951,0.0229778856573443
"194726","chr8",6395,37890000,37890499,-1.29490380998159,0.0188541923817562,-0.0181915959946252
"98792","chr19",1326,4535000,4535499,0.64759902935232,0.018855964402642,0.0313138391202086
"183524","chr7",1034,10889000,10889499,-0.76675528516763,0.0188649298434184,-0.0290825782794011
"126299","chr20",938,9498000,9498499,1.48638706279975,0.0188724967218532,0.0114234211872318
"153397","chr4",1280,25793000,25793499,-1.18251900583224,0.0188946179632835,-0.0245037397271925
"191878","chr7",6944,151796000,151796499,0.67525923412995,0.018901797192948,0.034107659310957
"58981","chr14",509,24365500,24365999,0.753485902957179,0.0189234000794208,0.0313919612493516
"43352","chr12",490,6195500,6195999,0.852950203802878,0.0189458771665035,0.0221816772825109
"19395","chr1",14219,232634000,232634499,0.494856931760381,0.0189907022217014,0.0302416666700275
"119526","chr2",7507,161160500,161160999,-0.61093361373894,0.0189907022217014,-0.0382811065144762
"193426","chr8",793,22246000,22246499,0.60886558254436,0.0189907022217014,0.037075304412045
"152826","chr4",893,10096000,10096499,0.46421922757339,0.0190147742730114,0.0416920466367656
"163571","chr5",2654,88880000,88880499,-1.30104285006415,0.0190147742730114,-0.0223736388001065
"52439","chr12",6961,121038500,121038999,0.801730112129103,0.0190450812836387,0.0334109805798901
"97102","chr19",123,753000,753499,0.288674224895354,0.0190964574865743,0.0504096792266155
"185676","chr7",7563,41783000,41783499,-1.31891440519281,0.0190964574865743,-0.0196394159005336
"47673","chr12",3629,56126500,56126999,-0.744211063030709,0.0191079997999065,-0.0353878944714928
"171790","chr6",8861,15483000,15483499,-1.21128921025264,0.0191079997999065,-0.0246342679259996
"121956","chr2",9176,205722000,205722499,1.24434719922579,0.0191324403097748,0.0246372580026656
"102627","chr19",4268,18279500,18279999,-0.315087244294505,0.0191446975162196,-0.0664065433067955
"19599","chr1",14382,234772500,234772999,0.341540817231311,0.0191739123714956,0.0403007109155437
"6315","chr1",4714,41920000,41920499,1.01383055302556,0.0191922282161924,0.0275075130891174
"176393","chr6",9555,63644000,63644499,-1.37199105931328,0.0191922282161924,-0.021628330321006
"70343","chr15",3720,80695500,80695999,0.849152148088236,0.0192003194936289,0.0175643243772878
"147170","chr3",5778,130857500,130857999,1.23723845034157,0.0192142173141222,0.0188933291021736
"72421","chr16",212,1244500,1244999,4.68883549962062,0.0192361876748595,0.00685232437608342
"124953","chr2",15532,241722000,241722499,-4.46298380310333,0.0192361876748595,-0.00581930205832029
"132376","chr21",654,33947500,33947999,0.905654515439309,0.0192361876748595,0.0171448165807437
"139112","chr3",12252,3756000,3756499,-5.02598809776123,0.0192361876748595,-0.00872903747721893
"185721","chr7",2548,42902000,42902499,4.10121790850014,0.0192361876748595,0.00446734604673551
"186984","chr7",3451,74481000,74481499,1.1474094203542,0.0192361876748595,0.0242191365222086
"187821","chr7",8614,91289500,91289999,-4.97146015429059,0.0192361876748595,-0.00839502109422743
"49694","chr12",4973,92445500,92445999,-1.07029560608034,0.0192954722430022,-0.0153529929857196
"136713","chr22",1948,37677000,37677499,0.379792648938602,0.0193533668329761,0.0558093077045093
"116582","chr2",5461,104572500,104572999,-0.649561551175588,0.0193778186592833,-0.0319521856056805
"20001","chr1",14656,241531500,241531999,-0.779458577637797,0.0193942091592446,-0.0266682132808842
"180344","chr6",9590,146863000,146863499,-2.25244407574701,0.0194260998989598,-0.0190703057154509
"32362","chr11",1055,8802500,8802999,-1.11689762249127,0.0194417187438875,-0.0195075553657147
"34221","chr11",2361,44964500,44964999,-0.92249274845123,0.0194417187438875,-0.0355843955458889
"36048","chr11",3685,63614000,63614499,0.687458757260089,0.0194417187438875,0.0336504597850424
"58992","chr14",516,24412000,24412499,1.16102550507786,0.0194417187438875,0.0273343441102831
"106770","chr19",7416,48489500,48489999,0.434849509333645,0.0194417187438875,0.0360620464977758
"155291","chr4",2562,77073500,77073999,-1.07982706389921,0.0194417187438875,-0.0125175927199046
"59364","chr14",783,35399000,35399499,1.37323151039844,0.019451042289804,0.0233104533642617
"60077","chr14",1314,55108500,55108999,1.18602715300998,0.019451042289804,0.0120374960008982
"86105","chr17",4156,41785500,41785999,0.973925064381539,0.019451042289804,0.0177974197566357
"91369","chr17",8094,77881500,77881999,0.298827568279114,0.019451042289804,0.0705665509611547
"117895","chr2",6424,128217500,128217999,-1.36616705545587,0.019451042289804,-0.0198188280407876
"100350","chr19",2514,11089000,11089499,0.521191658018148,0.0194573596728951,0.0424690105737955
"105850","chr19",6701,45311500,45311999,0.531911969786456,0.0194573596728951,0.0523734471119684
"151995","chr4",292,2413500,2413999,1.01904859725327,0.0194573596728951,0.0216015826609003
"199279","chr8",4812,128149500,128149999,0.901416963897039,0.019464699014157,0.0147777921683608
"37595","chr11",4844,67367000,67367499,-0.887256443809307,0.019473960003002,-0.0438111247588948
"215629","chrY",78,21074000,21074499,-1.49612784424149,0.019473960003002,-0.0240244992089441
"100328","chr19",2494,10897000,10897499,1.30063743334512,0.0195042414729096,0.0199779915699776
"146629","chr3",5354,127591000,127591499,0.231865484689649,0.0195198873604376,0.0808840639391317
"159292","chr4",5286,181971500,181971999,1.8975049406323,0.0195409983850124,0.0168818862075645
"30663","chr10",7147,132717000,132717499,-1.3966664162664,0.0195716775962172,-0.025756707449332
"178345","chr6",10412,114040000,114040499,-1.84718675112092,0.0195884055524982,-0.0153280579966741
"71729","chr15",4702,96067000,96067499,-0.887054333820211,0.0195934208207859,-0.0249824117979225
"194606","chr8",1647,37589500,37589999,-0.589524876003439,0.0195934208207859,-0.0323959739700769
"188579","chr7",4570,100816500,100816999,1.39336546527488,0.0195997629040822,0.0205787281762181
"121238","chr2",8674,196213500,196213999,-1.23616647135063,0.0196021255744076,-0.0263870760527745
"192053","chr7",7076,155281000,155281499,-0.636332383617066,0.0196021255744076,-0.0453877222279224
"197766","chr8",3796,101159000,101159499,0.933004085333262,0.0196021255744076,0.0176837354555812
"181095","chr6",8130,157281500,157281999,-1.10236864091202,0.0196088849427249,-0.0225632620364104
"71289","chr15",4383,90620000,90620499,-1.52520503236841,0.0196282729034494,-0.00951707752948676
"89547","chr17",6782,67387000,67387499,1.1454169825268,0.0196378614969892,0.0202863578503544
"167319","chr5",5317,150405000,150405499,1.22130631517657,0.0196378614969892,0.024653164309752
"137000","chr22",2163,38754500,38754999,-0.520007685660064,0.0196414980589,-0.0363202419929413
"187871","chr7",4062,92178500,92178999,0.9525328433046,0.0196453579878849,0.0181309726548882
"59047","chr14",5577,25079500,25079999,-1.65824047533301,0.0196498211633074,-0.00886407350190031
"160842","chr5",797,36689000,36689499,0.644361180764049,0.0196498211633074,0.0307544417602534
"35047","chr11",2965,59000000,59000499,1.28193817619653,0.0196598351603316,0.0212520231517346
"67450","chr15",1633,58147000,58147499,-0.596754354014455,0.0196598351603316,-0.0630013332532185
"85253","chr17",3499,36188500,36188999,1.65449654117153,0.0196598351603316,0.0111830221249042
"163419","chr5",2558,83745000,83745499,-1.48983007116448,0.0196598351603316,-0.023980757416359
"168442","chr5",6144,170358000,170358499,-0.437918130702395,0.0196598351603316,-0.0854267912320488
"178381","chr6",9305,116328000,116328499,-1.34216188013961,0.0196598351603316,-0.0200189774737603
"201273","chr9",50,621000,621499,0.928395622292187,0.0196598351603316,0.0278983062335005
"35967","chr11",3626,62816500,62816999,-0.357167577760513,0.0196678666231802,-0.0578744573129165
"68741","chr15",2564,68352500,68352999,0.813764172145978,0.0196678666231802,0.0309497481723354
"123782","chr2",10468,231675000,231675499,0.365160979102752,0.0196678666231802,0.0319448418961684
"102721","chr19",4341,18410500,18410999,-0.403269208626321,0.019693009715338,-0.0528512199663027
"153870","chr4",5789,38649000,38649499,-1.8313024723032,0.0197503286026409,-0.020296469351225
"55222","chr13",917,40639000,40639499,-0.530481953243477,0.0197554476363452,-0.0556566511849012
"124843","chr2",11205,240983500,240983999,-1.34946327102365,0.0197554476363452,-0.0178575279685302
"166995","chr5",5090,148809000,148809499,-0.358661294478642,0.0197621303914571,-0.0521057170731277
"32721","chr11",1312,10891000,10891499,-1.08051847364018,0.0197725214808117,-0.0326793450820805
"155960","chr4",3001,86360000,86360499,-0.426947491495909,0.0197829425720386,-0.106752163454431
"97478","chr19",383,1240500,1240999,1.11006433041439,0.0197993603418471,0.0207165484100048
"124888","chr2",11229,241218000,241218499,0.829675110872196,0.0198580570591566,0.0276216755745316
"26239","chr10",3992,79320500,79320999,0.959257024799035,0.0198793476460541,0.0237137305855425
"80721","chr17",124,1111000,1111499,0.434057291718842,0.0198793476460541,0.0414444622010741
"47674","chr12",3630,56127000,56127499,-1.13717447436005,0.0198922776224943,-0.0110572357028093
"91503","chr17",8193,78272500,78272999,1.09668843678706,0.0199167268933634,0.0163582370927871
"127268","chr20",1627,31699000,31699499,1.10978684362408,0.0199167268933634,0.0300573569954077
"166207","chr5",4542,140251500,140251999,0.409552981065663,0.0199167268933634,0.0595562864131965
"208871","chr9",5695,133844500,133844999,0.513675536345815,0.0199167268933634,0.0245959759865601
"150899","chr3",8423,193873500,193873999,-1.65390577125766,0.0199402056419898,-0.0198429701581221
"170700","chr6",586,7155000,7155499,-0.700311657783172,0.0199436443164362,-0.0329757296562446
"16183","chr1",11846,199859500,199859999,-0.5184923708374,0.0199442518018952,-0.0691624285299841
"10526","chr1",7756,113042500,113042999,-0.500035876678988,0.019964303813235,-0.0635765710938197
"463","chr1",324,2189500,2189999,0.257051294182348,0.0200052777414427,0.0700524869871158
"76233","chr16",2987,31877000,31877499,1.52719642904115,0.0200302593813905,0.0137655289241418
"143870","chr3",3440,57165000,57165499,0.53726657481739,0.0200302593813905,0.0428715808272417
"70379","chr15",3751,81023500,81023999,0.349886779352648,0.0200434491361889,0.0671985212103782
"141636","chr3",1803,41117500,41117999,-0.243830061809153,0.0200722073317285,-0.141747888059011
"80518","chr16",6071,90032500,90032999,0.551577793418033,0.0201131100808611,0.0210035985163906
"112087","chr2",2267,42804500,42804999,-0.398388228518058,0.0201131100808611,-0.0538539421334759
"43714","chr12",769,7022000,7022499,-0.613702726777276,0.0201545013784761,-0.0482827674126759
"104656","chr19",5819,40403500,40403999,0.457824220579396,0.0201545013784761,0.0619033652122158
"164300","chr5",3150,103224500,103224999,0.676097993622233,0.0201749683544615,0.0318042162289245
"106407","chr19",10637,47107500,47107999,-1.91401270416389,0.0202461677540298,-0.0168668523823671
